1889,'WS',8459,'BR3',223,1,1,3,1,1,1,0,0,0,0,,1,2,0,,,,
1889,'WS',9251,'NY1',232,6,2,4,1,2,1,0,0,0,0,,1,1,0,,,,
1889,'WS',10628,'BR3',223,1,1,1,0,0,0,0,0,0,0,,0,0,0,,,,
1889,'WS',13206,'BR3',223,1,9,31,8,5,0,1,0,4,6,,12,6,0,,,,
1889,'WS',13245,'NY1',232,6,3,6,0,1,0,0,0,0,0,,2,2,0,,,,
1889,'WS',13414,'NY1',232,6,9,36,7,14,2,2,2,7,3,,2,2,0,,,,
1889,'WS',14184,'BR3',223,1,9,31,2,8,2,0,0,3,2,,4,2,0,,,,
1889,'WS',14966,'NY1',232,6,9,35,8,11,1,1,3,8,3,,3,5,0,,,,
1889,'WS',16591,'NY1',232,6,4,16,6,3,0,0,0,1,1,,3,1,0,,,,
1889,'WS',16696,'BR3',223,1,8,29,2,5,2,1,0,2,2,,3,2,0,,,,
1889,'WS',17762,'BR3',223,1,5,18,1,3,0,0,0,1,1,,1,1,0,,,,
1889,'WS',17942,'NY1',232,6,9,38,12,11,1,1,1,5,3,,5,3,0,,,,
1889,'WS',18528,'BR3',223,1,5,16,2,2,1,0,0,0,0,,2,3,0,,,,
1889,'WS',18766,'NY1',232,6,9,36,10,15,0,1,0,7,10,,5,2,0,,,,
1889,'WS',18949,'NY1',232,6,1,3,0,1,1,0,0,0,0,,0,1,0,,,,
1889,'WS',19137,'NY1',232,6,9,35,4,8,2,1,0,3,0,,1,0,0,,,,
1890,'WS',1532,'LS2',251,1,2,3,0,0,0,0,0,0,0,,0,1,0,,,,
1890,'WS',2377,'BRO',241,6,7,27,6,6,2,0,1,5,0,,3,4,0,,,,
1890,'WS',2428,'BRO',241,6,2,6,0,0,0,0,0,0,0,,0,1,0,,,,
1890,'WS',2811,'BRO',241,6,2,6,0,0,0,0,0,0,0,,2,0,0,,,,
1890,'WS',3175,'BRO',241,6,1,3,2,2,0,1,0,1,0,,0,0,0,,,,
1890,'WS',3407,'BRO',241,6,7,29,7,9,0,1,0,1,2,,3,0,0,,,,
1890,'WS',4040,'LS2',251,1,6,22,1,3,1,1,0,3,2,,1,2,0,,,,
1890,'WS',4066,'BRO',241,6,6,22,1,4,2,0,0,3,2,,0,4,0,,,,
1890,'WS',4698,'BRO',241,6,5,17,5,8,1,0,0,3,3,,2,1,0,,,,
1890,'WS',5098,'LS2',251,1,3,7,1,3,0,1,0,0,0,,0,0,0,,,,
1890,'WS',5839,'BRO',241,6,7,30,6,9,2,1,0,4,1,,0,1,0,,,,
1890,'WS',7270,'LS2',251,1,7,26,3,7,1,0,0,2,0,,0,3,0,,,,
1890,'WS',10628,'BRO',241,6,5,15,0,1,0,0,0,0,0,,0,4,0,,,,
1890,'WS',11874,'LS2',251,1,1,2,0,1,0,0,0,0,0,,0,0,0,,,,
1890,'WS',13206,'BRO',241,6,6,24,3,3,0,1,0,3,3,,1,5,0,,,,
1890,'WS',14184,'BRO',241,6,4,14,4,5,0,2,0,3,1,,2,1,0,,,,
1890,'WS',14711,'LS2',251,1,7,27,5,4,1,1,0,1,1,,2,5,0,,,,
1890,'WS',15615,'LS2',251,1,6,19,0,1,0,0,0,2,1,,0,1,0,,,,
1890,'WS',16397,'LS2',251,1,7,24,3,7,1,1,0,3,2,,2,2,0,,,,
